Category ID	Category Name	Number	Name
67	Town / Extreme Team	ext006	Extreme Team - Green, Black Legs with Yellow Hips, Green Helmet Plain
67	Town / Extreme Team	ext007	Extreme Team - Green, Black Legs with Yellow Hips, Green Cap
67	Town / Classic Town	oct013	Octan - Green Jacket with Pen, Green Legs, White Cap
67	Town / Extreme Team	oct015	Octan - Race Team, Green Legs, White Cap
67	Town / Extreme Team	ext010	Extreme Team - Red
67	Town / Classic Town	ext011	TV Logo Large Pattern, White Legs, Blue Cap
67	Town / Extreme Team	ext012	Extreme Team - White, White Flame Helmet
67	Town / Res-Q	rsq002	Res-Q - Female Lifeguard, Life Jacket
67	Town / Res-Q	rsq003	Res-Q 1 - Black Cap, Life Jacket
67	Town / Res-Q	rsq004	Res-Q 1 - Helmet
67	Town / Res-Q	rsq005	Res-Q 3 - Black Cap
67	Town / Res-Q	rsq006	Res-Q 3 - Black Male Hair
67	Town / Res-Q	rsq007	Res-Q 3 - Diver
67	Town / Res-Q	rsq008	Res-Q 3 - Helmet
67	Town / Res-Q	rsq009	Res-Q 3 - Yellow Legs
67	Town / Res-Q	rsq010	Res-Q 2 - Black Cap
67	Town / Space Port	spp001	Space Port - Astronaut C1, White Legs, Blue Cap
67	Town / Space Port	spp002	Space Port - Astronaut 2 Red Buttons, White Legs with Light Gray Hips, Female
67	Town / Space Port	spp003	Space Port - Astronaut C1, White Legs with Light Gray Hips
67	Town / Launch Command	splc002	Launch Command - Astronaut, Air Tanks
67	Town / Space Port	spp005	Space Port - Astronaut C1, White Legs with Light Gray Hips, Breathing Apparatus
67	Town / Space Port	spp006	Space Port - Astronaut C1, White Legs with Light Gray Hips, Rocket Pack
67	Town / Space Port	spp007	Space Port - Ground Control, Red Cap
67	Town / Space Port	spp008	Space Port - Ground Control, White Cap
67	Town / Space Port	spp009	Space Port - Ground Control, White Construction Helmet
67	Town / Space Port	spp010	Fire - Air Gauge and Pocket, Light Gray Legs and Black Hips, White Fire Helmet, Breathing Hose, White Air Tanks
67	Town / Space Port	spp011	Space Port - Scientist, White Construction Helmet, Black Legs
67	Town / Space Port	spp012	Space Port - Security
67	Town / Race	twn002	Race - Driver, Blue Shark
67	Town / Classic Town	twn004	Town Vest Formal - Race Official, Black Cap
67	Town	twn005	Town
67	Town / Town Jr. / Fire	twn006	Fire - City Center 2, Light Gray Legs, White Helmet, Visor (Spy Runner Pilot)
67	Town / Race	twn008	Race - Driver, Green Alligator, Helmet with Flames
67	Town / Race	twn009	Race - Driver, Red Scorpion, Black Helmet
67	Town / Race	twn010	Race - Driver, Red Scorpion, Red Helmet
124	Train	trn045	Railway Employee 1, Black Legs
124	Train	trn046	Railway Employee 1, Blue Legs
124	Train	trn047	Red & White Stripes - Blue Legs, Brown Male Hair
124	Train	trn048	Red & White Stripes - Blue Legs, Red Cap
124	Train	trn049	Red & White Stripes - Blue Legs, Red Construction Helmet
124	Train	trn050	Red & White Stripes - Blue Legs, Red Hat
124	Train	trn051	Red & White Stripes - Blue Legs, White Construction Helmet
124	Train	trn052	Red Vest and Zipper - Dark Gray Legs, Black Male Hair
124	Train	trn053	Red Vest and Zipper - Black Legs, White Construction Helmet
124	Train	trn054	Red Vest and Zipper - Blue Legs, White Construction Helmet, Moustache
124	Train	trn055	Red Vest and Zipper - Dark Gray Legs, White Construction Helmet, Moustache
124	Train	trn056	Red Vest and Zipper - Black Legs, White Construction Helmet, Sunglasses
124	Train	trn057	Red Vest and Zipper - Blue Legs, White Construction Helmet, Sunglasses
124	Train	trn058	Red Vest and Zipper - Dark Gray Legs, White Construction Helmet, Sunglasses
124	Train	trn059	Railway Employee 5, Dark Gray Legs, Black Hat
124	Train	trn060	Railway Employee 5, Black Legs, Red Hat
124	Train	trn061	Railway Employee 5, Dark Gray Legs, Red Hat
124	Train	trn062	Railway Employee 6
124	Train	trn063	Railway Employee 7
124	Train	trn064	Railway Employee, Black Female Hair
124	Train	trn065	Railway Employee, Brown Female Hair
67	Town / Classic Town	chef005	Chef - Light Gray Legs, Moustache
67	Town / Classic Town	chef004	Chef - Light Gray Legs, Standard Grin
67	Town / Classic Town	chef006	Chef - White Legs, Female
67	Town / Classic Town	trn005	Shirt with 2 Pockets, Blue Legs, Black Ponytail Hair
67	Town / Classic Town	trn006	Necklace Gold - White Legs, Brown Female Hair
67	Town / Classic Town	trn007	Necklace Red - Red Legs, Black Pigtails Hair
67	Town / Classic Town	trn008	Necklace Red - Red Legs, Brown Female Hair
67	Town / Classic Town	trn009	Horizontal Lines Red - Red Arms - Red Legs, Black Pigtails Hair, Brown Backpack
67	Town / Classic Town	trn010	Horizontal Lines Red - Red Arms - Red Legs, Black Female Hair
67	Town / Classic Town	trn011	Horizontal Lines Red - Red Arms - White Legs, Black Female Hair
67	Town / Paradisa	trn012	Horse and Palm - White Legs, Black Ponytail Hair, Black Hips
67	Town / Paradisa	trn013	Horse and Palm - White Legs, Black Ponytail Hair
67	Town / Classic Town	trn014	Jogging Suit,  Blue Legs with Black Hips, Black Female Hair
67	Town / Classic Town	trn015	Jogging Suit, Light Gray Legs, Black Ponytail Hair, Closed Mouth
67	Town / Classic Town	trn016	Jogging Suit, White Legs, Red Cap
67	Town / Classic Town	trn017	TV Logo Small Pattern, White Legs, Black Ponytail Hair
67	Town / Town Jr. / Construction	trn018	Bulldozer Logo - Green Legs, Brown Male Hair
67	Town / Classic Town	trn019	Jacket Brown - Dark Gray Legs, Black Male Hair
67	Town / Classic Town	trn020	Jacket Brown - Yellow Legs, Blue Cap
67	Town / Classic Town	trn021	Jacket Brown - Black Legs, Red Cap
67	Town / Classic Town	trn022	Jacket Brown - Blue Legs, White Cap
67	Town / Classic Town	trn023	Suit with 3 Buttons Black - Black Legs, Light Gray Cowboy Hat
67	Town / Classic Town	bnk001	Bank - Green Legs, Brown Male Hair
67	Town / Classic Town	trn025	Overalls Blue with Pocket, Blue Legs, Black Male Hair
67	Town / Classic Town	trn026	Overalls Blue with Pocket, Blue Legs, Blue Cap
67	Town / Classic Town	trn027	Suit with 3 Buttons Blue - Blue Legs, Black Male Hair
67	Town / Classic Town	trn028	Suit with 3 Buttons Blue - Black Legs, Brown Male Hair
67	Town / Classic Town	trn029	Jacket Green with 2 Large Pockets - Light Gray Legs, Red Cap and Brown Backpack
67	Town / Classic Town	trn030	Jacket Green with 2 Large Pockets - Black Legs, White Cap
67	Town / Classic Town	trn031	Suit with 2 Pockets White - Blue Legs, Black Male Hair
67	Town / Classic Town	trn032	Suit with 2 Pockets White - Dark Gray Legs, Black Male Hair
67	Town / Classic Town	trn033	Suit with 2 Pockets White - Light Gray Legs, Brown Male Hair
67	Town / Classic Town	trn034	Plain Black Torso with Yellow Arms, Blue Legs, Sunglasses, Brown Male Hair
67	Town / Classic Town	trn035	Trucker - Blue Legs, Black Male Hair
67	Town / Classic Town	trn036	Palm Tree - Blue Legs, Blue Cap
67	Town / Classic Town	trn037	Plain Black Torso with Yellow Arms, Yellow Legs, Sunglasses, Red Cap
67	Town / Classic Town	trn038	Horizontal Lines Blue - Blue Arms - Blue Legs, Black Male Hair, Brown Backpack
67	Town / Classic Town	trn039	Horizontal Lines Blue - Blue Arms - Blue Legs, Brown Male Hair
67	Town / Classic Town	trn040	Vertical Lines Red & Blue - Blue Arms - Blue Legs, Red Cap
67	Town / Classic Town	oct014	Octan - Green Jacket with Pen, Green Legs, Black Male Hair
67	Town / Classic Town / Gas Station	oct012	Octan - White Logo, Green Legs, Red Cap
67	Town / Classic Town / Police	trn043	Police - Zipper with Sheriff Star, Brown Male Hair
67	Town / Classic Town / Police	cop011	Police - Suit with Sheriff Star, Black Legs, Black Male Hair
9	Castle	gen001	Skeleton with Standard Skull
65	Star Wars / Star Wars Episode 4/5/6	sw0035	Imperial TIE Fighter Pilot - Brown Head
65	Star Wars / Star Wars Episode 1	sw0065	Battle Droid Pilot with Tan Torso with Blue Insignia
9	Castle / Classic Castle	cas075	Classic - Knight, Shield Red/Gray, Light Gray Legs with Red Hips, Dark Gray Chin-Guard
9	Castle	gen002	Ghost with 1 x 2 Plate and 1 x 2 Brick as Legs
65	Star Wars / Star Wars Episode 4/5/6	sw0036	Imperial Stormtrooper - Yellow Head
9	Castle / Classic Castle	cas074	Classic - Knight, Shield Red/Gray, Black Legs with Red Hips, Light Gray Neck-Protector
9	Castle / Classic Castle	cas076	Classic - Knights Tournament Princess with Necklace
9	Castle / Crusaders	cas109	Crusader Axe - Light Gray Legs, Dark Gray Neck-Protector
9	Castle / Black Knights	cas166	Breastplate - Armor over Black, Dark Gray Helmet, Black Visor, Yellow Dragon Plumes
9	Castle / Black Knights	cas168	Breastplate - Armor over Black, Dark Gray Helmet, Black Visor, Red Dragon Plumes
9	Castle	cas170	Breastplate - Armor over Red, Black Helmet, Dark Gray Visor, Red Plume
9	Castle / Black Knights	cas172	Breastplate - Armor over Black, Black Helmet, Dark Gray Visor, Red 3-Feather Plume
9	Castle / Classic Castle	cas077	Classic - Knights Tournament Prince
153	Fabuland	fab1a	Fabuland Figure Bear 1
153	Fabuland	fab1b	Fabuland Figure Bear 3
153	Fabuland	fab1c	Fabuland Figure Bear 2
153	Fabuland	fab2a	Fabuland Figure Bulldog 1 with Police Hat
153	Fabuland	fab2b	Fabuland Figure Bulldog 2 with Police Hat
153	Fabuland	fab2c	Fabuland Figure Bulldog 3 with Police Hat
153	Fabuland	fab2d	Fabuland Figure Bulldog 3
153	Fabuland	fab2f	Fabuland Figure Bulldog 7 with Fire Helmet
153	Fabuland	fab2g	Fabuland Figure Bulldog 6 with Fire Helmet
153	Fabuland	fab2h	Fabuland Figure Bulldog 8 with Fire Helmet
153	Fabuland	fab3a	Fabuland Figure Bunny 1
153	Fabuland	fab3b	Fabuland Figure Bunny 2
153	Fabuland	fab3d	Fabuland Figure Bunny 4 - Collar Pattern
153	Fabuland	fab3e	Fabuland Figure Cat 1
153	Fabuland	fab3g	Fabuland Figure Cat 3
153	Fabuland	fab3h	Fabuland Figure Cat 4
153	Fabuland	fab4a	Fabuland Figure Cow
153	Fabuland	fab4b	Fabuland Figure Crocodile 1
153	Fabuland	fab4c	Fabuland Figure Crocodile 2
153	Fabuland	fab4d	Fabuland Figure Crow 1 with Aviator Helmet and Black Eyes
153	Fabuland	fab4e	Fabuland Figure Crow 2
153	Fabuland	fab4f	Fabuland Figure Crow 3 with Aviator Helmet
153	Fabuland	fab4g	Fabuland Figure Dog
153	Fabuland	fab5a	Fabuland Figure Elephant 1
153	Fabuland	fab5b	Fabuland Figure Elephant 2
153	Fabuland	fab5d	Fabuland Figure Elephant 4 with Yellow Hat and Black Eyes
153	Fabuland	fab5e	Fabuland Figure Fox 1
153	Fabuland	fab5f	Fabuland Figure Fox 2 with Yellow Hat
153	Fabuland	fab5g	Fabuland Figure Goat 1
153	Fabuland	fab5h	Fabuland Figure Goat 2
153	Fabuland	fab6f	Fabuland Figure Hippo 2 - Necklace Pattern
153	Fabuland	fab6b	Fabuland Figure Horse 2
153	Fabuland	fab6c	Fabuland Figure Horse 3
153	Fabuland	fab6d	Fabuland Figure Horse 4
153	Fabuland	fab7a	Fabuland Figure Lamb 1
153	Fabuland	fab7b	Fabuland Figure Lamb 2
153	Fabuland	fab7c	Fabuland Figure Poodle
153	Fabuland	fab7d	Fabuland Figure Lamb 4
153	Fabuland	fab7e	Fabuland Figure Lion 1
153	Fabuland	fab7f	Fabuland Figure Lion 2
153	Fabuland	fab7g	Fabuland Figure Lion 2 with White Hat
153	Fabuland	fab8a	Fabuland Figure Monkey 1 with Light Gray Hat
153	Fabuland	fab8b	Fabuland Figure Monkey 1 with Red Hat
153	Fabuland	fab8d	Fabuland Figure Monkey 4
153	Fabuland	fab8e	Fabuland Figure Monkey 5
153	Fabuland	fab8g	Fabuland Figure Monkey 8
153	Fabuland	fab8h	Fabuland Figure Monkey 3 with White Sailor Hat and Blue Legs
153	Fabuland	fab8i	Fabuland Figure Monkey 6 with White Hat and Yellow Legs
153	Fabuland	fab9a	Fabuland Figure Mouse 1
153	Fabuland	fab9b	Fabuland Figure Mouse 2
153	Fabuland	fab9c	Fabuland Figure Mouse 4
153	Fabuland	fab9g	Fabuland Figure Mouse 7
153	Fabuland	fab10a	Fabuland Figure Panda 1
153	Fabuland	fab10b	Fabuland Figure Panda 2
153	Fabuland	fab10c	Fabuland Figure Parrot
153	Fabuland	fab11a	Fabuland Figure Pig 1
153	Fabuland	fab11f	Fabuland Figure Pig 6
153	Fabuland	fab12a	Fabuland Figure Raccoon 1
153	Fabuland	fab12c	Fabuland Figure Raccoon 5
153	Fabuland	fab12d	Fabuland Figure Raccoon 3
153	Fabuland	fab12e	Fabuland Figure Walrus 2
153	Fabuland	fab12f	Fabuland Figure Walrus 1
9	Castle	cas078	Castle
9	Castle / Classic Castle	cas079	Classic - Knights Tournament Knight Blue
9	Castle	cas080	Castle
9	Castle / Classic Castle	cas081s	Classic - Yellow Castle Knight Blue Cavalry - with Vest Stickers
9	Castle / Classic Castle	cas082s	Classic - Yellow Castle Knight Blue - with Vest Stickers
9	Castle / Classic Castle	cas083s	Classic - Yellow Castle Knight White Cavalry - with Vest Stickers
9	Castle / Classic Castle	cas084s	Classic - Yellow Castle Knight White - with Vest Stickers
9	Castle / Classic Castle	cas085s	Classic - Yellow Castle Knight Black Cavalry - with Vest Stickers
9	Castle / Classic Castle	cas086s	Classic - Yellow Castle Knight Black - with Vest Stickers
9	Castle / Classic Castle	cas087s	Classic - Yellow Castle Knight Red Cavalry - with Vest Stickers
9	Castle / Classic Castle	cas088s	Classic - Yellow Castle Knight Red - with Vest Stickers
9	Castle	cas089	Blacksmith - Black Legs and Hips, Yellow Torso and Arms, Black Hands, Black Cowl, Brown Plastic Cape
9	Castle	cas090	Castle
9	Castle	cas091	Peasant - Light Gray Legs, Black Hood
9	Castle	cas092	Peasant - Light Gray Legs, Brown Hood
9	Castle	cas093	Peasant - Red Legs, Black Hood
9	Castle	cas095	Maiden with Necklace - Blue Legs, Cape, Red Cone Hat, Blue Plastic Cape
9	Castle	cas096	Maiden with Necklace - Blue Legs, White Cone Hat
9	Castle	cas097	Maiden, Red Cone Hat
9	Castle / Black Falcons	cas098	Black Falcon - Black Legs with Red Hips, Black Chin-Guard
9	Castle / Black Falcons	cas099	Black Falcon - Black Legs with Red Hips, Black Neck-Protector
9	Castle	cas100	Castle
9	Castle / Black Falcons	cas101	Black Falcon - Black Legs, Black Neck-Protector, Shield Bottom Round (Undetermined Type)
9	Castle / Black Falcons	cas102	Black Falcon - Light Gray Legs with Black Hips, Dark Gray Chin-Guard
9	Castle / Black Falcons	cas103	Black Falcon - Light Gray Legs with Black Hips, Black Neck-Protector
9	Castle	cas104	Castle
9	Castle / Crusaders	cas105	Crusader Axe - Black Legs with Red Hips, Dark Gray Neck-Protector
9	Castle	cas106	Castle
9	Castle / Crusaders	cas107	Crusader Axe - Blue Legs with Black Hips, Dark Gray Chin-Guard
9	Castle / Crusaders	cas108	Crusader Axe - Blue Legs with Black Hips, Dark Gray Neck-Protector
9	Castle / Crusaders	cas115	Crusader Lion - Blue Legs with Black Hips, Dark Gray Neck-Protector
9	Castle	cas117	Castle
9	Castle	cas125	Castle
9	Castle / Crusaders	cas110	Crusader Axe - Red Legs with Black Hips, Dark Gray Chin-Guard
9	Castle / Crusaders	cas111	Crusader Axe - Red Legs with Black Hips, Dark Gray Neck-Protector
9	Castle / Crusaders	cas112	Crusader Lion - Black Legs with Red Hips, Dark Gray Neck-Protector
9	Castle / Crusaders	cas113	Crusader Lion - Blue Legs with Black Hips, Dark Gray Chin-Guard
9	Castle / Crusaders	cas114	Crusader Lion - Blue Legs, Dark Gray Chin-Guard
9	Castle / Crusaders	cas116	Crusader Lion - Light Gray Legs, Dark Gray Chin-Guard, Blue Plastic Cape
9	Castle	cas118	Castle
9	Castle / Crusaders	cas119	Crusader Lion - Red Legs with Black Hips, Dark Gray Chin-Guard
9	Castle / Crusaders	cas120	Crusader Lion - Red Legs with Black Hips, Black Neck-Protector
9	Castle / Crusaders	cas121	Crusader Lion - Red Legs, Dark Gray Neck-Protector
9	Castle	cas122	Castle
9	Castle	cas123	Castle
9	Castle / Forestmen	cas124	Forestman - Pouch, Green Hat, White Feather
9	Castle / Forestmen	cas126	Forestman - Pouch, Green Hat, Red Plume
9	Castle	cas127	Castle
9	Castle / Forestmen	cas128	Forestman - Pouch, Brown Hat, Red Feather
9	Castle	cas129	Castle
9	Castle	cas130	Castle
9	Castle	cas131	Castle
9	Castle	cas132	Castle
9	Castle / Forestmen	cas133	Forestman - Blue, Green Hat, Red 3-Feather Plume
9	Castle	cas134	Castle
9	Castle / Forestmen	cas135	Forestman - Blue, Brown Hat, Yellow Plume
9	Castle / Forestmen	cas136	Forestman - Blue, Brown Hat, Yellow 3-Feather Plume
9	Castle / Forestmen	cas137	Forestman - Red, Green Hat, Red Feather
9	Castle / Forestmen	cas138	Forestman - Red, Green Hat, Yellow Plume
9	Castle / Forestmen	cas139	Forestman - Red, Brown Hat, Red Feather
9	Castle	cas140	Castle
9	Castle	cas141	Scale Mail - Blue, Blue Legs with Black Hips, Black Chin-Guard
9	Castle / Black Knights	cas142	Scale Mail - Blue, Blue Legs with Black Hips, Dark Gray Neck-Protector
9	Castle	cas143	Castle
9	Castle / Black Knights	cas144	Scale Mail - Blue, Red Legs with Black Hips, Dark Gray Neck-Protector
9	Castle	cas145	Scale Mail - Red with Blue Arms, White Legs with Black Hips, Black Chin-Guard
9	Castle	cas147	Scale Mail - Red with Blue Arms, Black Legs with Red Hips, Black Chin-Guard
9	Castle	cas148	Scale Mail - Red with Red Arms, Black Legs with Red Hips, Dark Gray Neck-Protector
9	Castle / Black Knights	cas149	Scale Mail - Red with Black Arms, Black Legs with Red Hips, Black Neck-Protector
9	Castle / Black Knights	cas150	Scale Mail - Red with Blue Arms, Black Legs with Red Hips, Dark Gray Neck-Protector
9	Castle	cas151	Castle
9	Castle / Black Knights	cas152	Scale Mail - Red with Black Arms, Blue Legs, Black Chin-Guard
9	Castle	cas153	Scale Mail - Red with Blue Arms, Blue Legs with Black Hips, Black Neck-Protector
9	Castle / Black Knights	cas154	Scale Mail - Red with Red Arms, Blue Legs with Black Hips, Black Neck-Protector
9	Castle / Black Knights	cas155	Scale Mail - Red with Red Arms, Blue Legs with Black Hips, Dark Gray Neck-Protector
9	Castle / Black Knights	cas157	Scale Mail - Red with Black Arms, Light Gray Legs with Black Hips, Dark Gray Chin-Guard
9	Castle	cas158	Scale Mail - Red with Blue Arms, Light Gray Legs with Black Hips, Dark Gray Chin-Guard
9	Castle / Black Knights	cas159	Scale Mail - Red with Black Arms, Light Gray Legs with Black Hips, Dark Gray Neck-Protector
9	Castle	cas160	Scale Mail - Red with Blue Arms, Light Gray Legs with Black Hips, Dark Gray Neck-Protector
9	Castle / Black Knights	cas161	Scale Mail - Red with Red Arms, Red Legs with Black Hips, Black Chin-Guard
9	Castle / Black Knights	cas162	Scale Mail - Red with Red Arms, Red Legs with Black Hips, Black Neck-Protector
9	Castle / Black Knights	cas164	Scale Mail - Red with Blue Arms, Red Legs with Black Hips, Black Neck-Protector
9	Castle	cas165	Castle
9	Castle / Black Knights	cas167	Breastplate - Armor over Blue, Dark Gray Helmet and Visor, White Dragon Plumes
9	Castle	cas169	Breastplate - Armor over Blue, Dark Gray Helmet and Visor, Red 3-Feather Plume
9	Castle	cas171	Breastplate - Armor over Red, Dark Gray Helmet and Visor, Red Feather
9	Castle / Black Knights	cas173	Breastplate - Armor over Black, Black Helmet, Dark Gray Visor, Blue 3-Feather Plume
67	Town / Town Jr. / Construction	con001	Construction Worker - Orange Zipper Jacket, Safety Stripes, Orange Legs, White Construction Helmet
67	Town / Town Jr. / Construction	con002	Overalls with Safety Stripe Blue, White Construction Helmet
67	Town / Town Jr. / Construction	con003	Construction Worker - Orange Shirt, White Construction Helmet
174	Studios	stu001	Cameraman, Blue Legs, Blue Cap
174	Studios	stu002	Director
174	Studios	stu003	Stuntman
174	Studios	stu005	Grip
174	Studios	stu006	Pippin Read (Actress)
