Category ID	Category Name	Number	Name
333	Card, Game Card / Adventurers / Orient Expedition	4189435pb09	Orient Expedition Game Card, Hero - Sherpa Sanjye Dorje
241	Pen / Star Wars	P1729	SW Luke Skywalker (pilot) Pen
241	Pen / Star Wars	P1730	SW Paploo Pen
241	Pen / Star Wars	P1731	SW Stormtrooper Pen
241	Pen / Star Wars	P1732	SW Obi-Wan Kenobi Pen
241	Pen / Star Wars	P1733	SW Tusken Raider Pen
241	Pen / Star Wars	P1734	SW Yoda Pen
513	Media Audio & Video / Fabuland	edwres2	Video Tape - Fabuland, Edward and Friends Volume 2
333	Card, Game Card / Fabuland	fabc01	Fabuland Memory Game Card # 1
333	Card, Game Card / Fabuland	fabc02	Fabuland Memory Game Card # 2
333	Card, Game Card / Fabuland	fabc03	Fabuland Memory Game Card # 3
333	Card, Game Card / Fabuland	fabc04	Fabuland Memory Game Card # 4
333	Card, Game Card / Fabuland	fabc05	Fabuland Memory Game Card # 5
333	Card, Game Card / Fabuland	fabc06	Fabuland Memory Game Card # 6
333	Card, Game Card / Fabuland	fabc07	Fabuland Memory Game Card # 7
333	Card, Game Card / Fabuland	fabc08	Fabuland Memory Game Card # 8
333	Card, Game Card / Fabuland	fabc09	Fabuland Memory Game Card # 9
333	Card, Game Card / Fabuland	fabc10	Fabuland Memory Game Card #10
333	Card, Game Card / Fabuland	fabc11	Fabuland Memory Game Card #11
333	Card, Game Card / Fabuland	fabc12	Fabuland Memory Game Card #12
252	Game / Creator	08553	Creator Board Game Deluxe
252	Game / Explore / Explore Logic	31393-GEAR1	My First Builder
180	Software / Educational & Dacta / MINDSTORMS / RCX	2000054	Education ROBOLAB 2.5 CD-ROM
334	Key Chain / BIONICLE	712759	Bionicle Key Chain Carabiner
334	Key Chain / LEGOLAND Parks	713128	Carabiner Legoland Key Chain
447	School Supplies	eraser04	Eraser, Tire and Checkered Pattern
336	Clock / 4 Juniors / Jack Stone	4179689	Clock Set, Jack Stone Fireman
336	Clock / Alpha Team / Mission Deep Sea	4193351	Clock Set, Alpha Team
336	Clock / BIONICLE	4193353	Clock Set, BIONICLE Tahu Nuva
336	Clock / Racers / Drome Racers	4193355	Clock Set, Drome Racers
517	Watch / BIONICLE	4193352	Watch Set, BIONICLE Tahu Nuva
517	Watch / Racers	4193354	Watch Set, Racers
517	Watch / 4 Juniors / Jack Stone	4179688	Watch Set, Jack Stone
517	Watch / Alpha Team / Mission Deep Sea	4193350	Watch Set, Alpha Team
333	Card, Game Card / Adventurers / Orient Expedition	4189425pb01	Orient Expedition Game Card, Villain - Yeti
333	Card, Game Card / Adventurers / Orient Expedition	4189423pb03	Orient Expedition Game Card, Villain - Tygurah
333	Card, Game Card / Adventurers / Orient Expedition	4189423pb02	Orient Expedition Game Card, Item - Torch
333	Card, Game Card / Adventurers / Orient Expedition	4189430pb01	Orient Expedition Game Card, Hero - Babloo
333	Card, Game Card / Adventurers / Orient Expedition	4189430pb02	Orient Expedition Game Card, Hero - Miss Pippin Reed (India)
333	Card, Game Card / Adventurers / Orient Expedition	4189425pb02	Orient Expedition Game Card, Hero - Miss Pippin Reed (Mount Everest)
333	Card, Game Card / Adventurers / Orient Expedition	4189430pb04	Orient Expedition Game Card, Item - Whip
333	Card, Game Card / Adventurers / Orient Expedition	4189430pb03	Orient Expedition Game Card, Hazard - Lord Sinister's Car
333	Card, Game Card / Adventurers / Orient Expedition	4189431pb04	Orient Expedition Game Card, Hero - Doctor Kilroy (Mount Everest)
333	Card, Game Card / Adventurers / Orient Expedition	4189431pb03	Orient Expedition Game Card, Item - Pickaxe (Mount Everest)
333	Card, Game Card / Adventurers / Orient Expedition	4189431pb02	Orient Expedition Game Card, Item - Rifle (Mount Everest)
333	Card, Game Card / Adventurers / Orient Expedition	4189435pb07	Orient Expedition Game Card, Hero - Johnny Thunder (Mount Everest)
333	Card, Game Card / Adventurers / Orient Expedition	4189425pb03	Orient Expedition Game Card, Hazard - Cave with Yeti
333	Card, Game Card / Adventurers / Orient Expedition	4189430pb05	Orient Expedition Game Card, Hazard - Elephant with Cart
333	Card, Game Card / Adventurers / Orient Expedition	4189436pb16	Orient Expedition Game Card, Hazard - Guard Under Arch
333	Card, Game Card / Adventurers / Orient Expedition	4189435pb16	Orient Expedition Game Card, Hazard - Johnny Thunder Falling
334	Key Chain / Star Wars	k3913	Star Wars Key Chain Set of 3
380	Card, Trading Card / Rock Raiders	4142694pb3	Sparks
380	Card, Trading Card / Rock Raiders	4142694pb1	Bandit
380	Card, Trading Card / Rock Raiders	4142694pb2	Docs
473	Sports / Soccer	bb0080pb02	Ball, Inflatable Soccer Ball, Mini - Blue Triangles Pattern
1111	Clothing Accessories / MINDSTORMS	710168	Ball Cap, LEGOLAND Collection - MINDSTORMS Pattern (youth size)
334	Key Chain / Western	3974	Cowboy Key Chain
498	Backpacks & Lunchboxes	LBox2	Lunch Box, with Giant 2 x 3 Brick Pattern
498	Backpacks & Lunchboxes	2722c01	Lunch Box (Giant 2 x 2 Brick Shape)
1111	Clothing Accessories	LWCBaseballCap	Ball Cap, LEGO World Club Pattern (LWC)
447	School Supplies	B00729	Calculator, Technic Flip Top
1111	Clothing Accessories	tie01	Tie, Stripes on Blue Background
1092	Storage, Sorting Tray	4186302	Storage/Sorting Tray - 6 Compartment
1092	Storage, Sorting Tray	4188023	Storage/Sorting Tray - 8 Compartment
473	Sports / Basketball	bb0980	Ball, Inflatable Basketball, Mini - LEGO Sports and NBA Logo Pattern
447	School Supplies / BIONICLE	B013	Ruler, Bionicle Pattern
175	Food & Drink / BIONICLE	B012	Cup / Mug Bionicle
498	Backpacks & Lunchboxes / BIONICLE	B3112	Backpack Bionicle Simple
498	Backpacks & Lunchboxes / BIONICLE	B3110	Backpack / Satchel Hard Box, Bionicle
1111	Clothing Accessories / BIONICLE	B011	Ball Cap, Bionicle with Technic Logo on Visor Pattern
180	Software / Spybotics	4177936	Spybotics CD-ROM
333	Card, Game Card / Adventurers / Orient Expedition	4189435pb10	Orient Expedition Game Card, Villain - Lord Sinister (Mount Everest)
333	Card, Game Card / Adventurers / Orient Expedition	4189435pb04	Orient Expedition Game Card, Item - Pistol (Mount Everest)
333	Card, Game Card / Adventurers / Orient Expedition	4189435pb02	Orient Expedition Game Card, Item - Backpack (Mount Everest)
333	Card, Game Card / Adventurers / Orient Expedition	4189435pb03	Orient Expedition Game Card, Item - Binoculars (Mount Everest)
517	Watch / BIONICLE	4179693	Watch Set, BIONICLE Bohrok
543	Clothing, Adult / BIONICLE	S6002	Shoe - BIONICLE Onua Sneaker
586	Play Wear & Weaponry / Space / Insectoids	insectmask	Headgear, Mask, Hard Plastic, Insectoids
1113	Office Supplies / Train	locomat	Computer Mouse Pad, Loco Pattern
180	Software / Technic	8760	Instruction CD-ROM for 8299
180	Software / MINDSTORMS / RCX	bb0989	Instruction CD-ROM for 9736
180	Software / MINDSTORMS / Star Wars	4128535	Instruction CD-ROM for 9748
517	Watch	9910	Watch Set, Cyclone - Master
517	Watch / Spybotics	4193358	Watch Set, Spybotics
712	Video Game / Creator / Harry Potter / Chamber of Secrets	14555	Creator: Harry Potter and the Chamber of Secrets - PC CD-ROM
712	Video Game / Island Xtreme Stunts	14556	Island Xtreme Stunts - PC CD-ROM
241	Pen / Castle / Knights Kingdom I	P1535	Knights' Kingdom Pen
14	Magnet	714852	Magnet Set, Hook blister pack
14	Magnet	714849	Magnet Set, Bricks, Classic Small blister pack
14	Magnet	714854	Magnet Set, Windlass (String Reel / Winch) blister pack
14	Magnet	714853	Magnet Set, Wheel blister pack
14	Magnet	714851	Magnet Set, Knights Kingdom Lion Flag blister pack
14	Magnet	714850	Magnet Set, Bricks, Classic Medium 1 blister pack
160	Sticker Sheet	2543stk01	Sticker Sheet for Set 2543 - (4117699)
160	Sticker Sheet	2541stk01	Sticker Sheet for Set 2541 - (4117697)
160	Sticker Sheet	2538stk01	Sticker Sheet for Set 2538 - (4117694)
160	Sticker Sheet	2536stk01	Sticker Sheet for Set 2536 - (4117692)
445	Patch & Pin	pin088	Pin, LEGO Millipede World Record Attempt Melbourne 2002 Badge
180	Software / BIONICLE	1588322	BIONICLE Music and PC CD-ROM (Set 8546)
333	Card, Game Card / Adventurers / Orient Expedition	4189442pb01	Orient Expedition Gameboard Square - Mount Everest 1
333	Card, Game Card / Adventurers / Orient Expedition	4189442pb02	Orient Expedition Gameboard Square - Mount Everest 2
333	Card, Game Card / Adventurers / Orient Expedition	4189442pb03	Orient Expedition Gameboard Square - Mount Everest 3
333	Card, Game Card / Adventurers / Orient Expedition	4189442pb04	Orient Expedition Gameboard Square - Mount Everest 4
333	Card, Game Card / Adventurers / Orient Expedition	4189442pb05	Orient Expedition Gameboard Square - Mount Everest 5
333	Card, Game Card / Adventurers / Orient Expedition	4189443pb01	Orient Expedition Gameboard Square - India 1
333	Card, Game Card / Adventurers / Orient Expedition	4189443pb02	Orient Expedition Gameboard Square - India 2
333	Card, Game Card / Adventurers / Orient Expedition	4189443pb03	Orient Expedition Gameboard Square - India 3
333	Card, Game Card / Adventurers / Orient Expedition	4189443pb04	Orient Expedition Gameboard Square - India 4
333	Card, Game Card / Adventurers / Orient Expedition	4189443pb05	Orient Expedition Gameboard Square - India 5
333	Card, Game Card / Adventurers / Orient Expedition	4189443pb06	Orient Expedition Gameboard Square - India 6
333	Card, Game Card / Adventurers / Orient Expedition	4189443pb07	Orient Expedition Gameboard Square - India 7
334	Key Chain / Town / Space Port	KC004	Space Port Scientist Key Chain
334	Key Chain / Town	KC005	Man with Sunglasses Key Chain
334	Key Chain / Space / UFO	KC006	UFO Alien with Black Helmet Key Chain
334	Key Chain / Town / Paradisa	3918b	Paradisa Female with Palm Top Key Chain
334	Key Chain	KC142	Basic Style Printed Brick Key Chain - Lion with Yellow Plate
334	Key Chain / Town	KC008	Female with pocket shirt Key Chain
334	Key Chain / Space / Blacktron II	KC011	Blacktron II Key Chain
334	Key Chain / Space / Classic Space	KC012	Classic Space Black Figure Key Chain
334	Key Chain / Space / Classic Space	KC013	Classic Space Yellow Figure Key Chain
334	Key Chain / (Other)	KCP01	Minifigure Falck Male Key Chain
334	Key Chain / (Other)	KCP02	Minifigure Falck Female Key Chain
334	Key Chain / Town / Classic Town / Fire	KC014	Fireman with Black Helmet Key Chain
334	Key Chain / Castle / Crusaders	KC015	Crusader Axe Key Chain
334	Key Chain / Space / M:Tron	KC016	M:Tron Key Chain
334	Key Chain / Building Set with People	KC017	Homemaker Figure / Maxifigure Key Chain, Fireman with LEGO Logo Pattern
334	Key Chain / Pirates / Pirates I / Imperial Soldiers	KC018	Imperial Soldier Key Chain
334	Key Chain / Pirates / Pirates I	KC019	Pirate with Brown Shirt Key Chain
334	Key Chain / Town	KC023	Classic Town Minifigure Key Chain
334	Key Chain / Space / UFO	KC024	UFO red alien Key Chain
334	Key Chain / Town	KC025	Town Worker with Black Hair Key Chain
334	Key Chain / (Other)	KCP03	Minifigure WWF Promotional Key Chain
334	Key Chain / Fabuland	KCF01	Crocodile 1 Key Chain - Twisted Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF02	Elephant 3 Key Chain - Twisted Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF03	Crow 1 Key Chain - Twisted Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF04	Crow 1 Key Chain - Twisted Metal Chain, LEGO Centre / Birkenhead Point Sydney Pattern on Torso
334	Key Chain / Fabuland	KCF05	Parrot Key Chain - Straight Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF06	Dog Key Chain - Straight Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF07	Elephant 2 Key Chain - Twisted Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF08	Fox Key Chain - Twisted Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF09	Lion with Necklace and White Eyes Key Chain - Twisted Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF10	Lion with Black Eyes Key Chain - Twisted Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF11	Monkey 1 Key Chain - Straight Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF12	Monkey 2 Key Chain - Twisted Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF13	Monkey 3 Key Chain - Twisted Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF14	Mouse 2 Key Chain - Twisted Metal Chain, Red LEGO Logo on Back
334	Key Chain / Fabuland	KCF16	Bunny 3 Key Chain - Straight Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF17	Bunny 3 Key Chain - Twisted Metal Chain, LEGO Centre / Birkenhead Point Sydney Pattern on Torso
334	Key Chain / Fabuland	KCF18	Raccoon Key Chain - Twisted Metal Chain, no LEGO Logo on Back
334	Key Chain / Fabuland	KCF19	Walrus Key Chain - Twisted Metal Chain, no LEGO Logo on Back
160	Sticker Sheet	soccer2000stk	Sticker Sheet - MLS2000 Soccer Teams Minifigure Torsos Sheet
498	Backpacks & Lunchboxes	9015	Cargo System - Rolling Suitcase
498	Backpacks & Lunchboxes	9016	Cargo System - Luggage Backpack
1112	Luggage & Luggage Accessories	bpack	Belt Pack Set - Cargo System
399	Storage / Star Wars	SWCase	Storage Case with LEGO & SW Logos (340 x 255 x 85 mm)
175	Food & Drink	852214	Salt & Pepper Shaker
180	Software / BIONICLE	4199274	BIONICLE Gahlok-Kal CD-ROM
180	Software / BIONICLE	4204587	BIONICLE Turahk CD-ROM
180	Software / BIONICLE	4199270	BIONICLE Kohrak-Kal CD-ROM
180	Software / BIONICLE	4204559	BIONICLE Kurahk CD-ROM
180	Software / BIONICLE	4199272	BIONICLE Lehvak-Kal CD-ROM
180	Software / BIONICLE	4204557	BIONICLE Lerahk CD-ROM
180	Software / BIONICLE	4199265	BIONICLE Nuhvok-Kal CD-ROM
180	Software / BIONICLE	4199273	BIONICLE Pahrak-Kal CD-ROM
180	Software / BIONICLE	4204590	BIONICLE Panrahk CD-ROM
180	Software / BIONICLE	4199266	BIONICLE Tahnok-Kal CD-ROM
180	Software / BIONICLE	4204589	BIONICLE Vorahk CD-ROM
334	Key Chain / Star Wars	850352	Snowtrooper Key Chain
334	Key Chain / Castle	KC027	Maiden Key Chain with 2 x 2 Square Lego Logo Tile
445	Patch & Pin	patch01	Patch, Sew-On Cloth Oval, The LEGO Club Senior Member 1995 / 1996
445	Patch & Pin / Castle / Black Knights	patch02	Patch, Sew-On Cloth Round, LEGO System Black Knight
180	Software / BIONICLE	nesquikcd02	BIONICLE Promotional Nesquik CD-ROM (Barcodemegamix02)
712	Video Game / BIONICLE	14684	BIONICLE - Nintendo Game Boy Advance
712	Video Game / BIONICLE	biocdrom	BIONICLE - PC CD-ROM
712	Video Game / BIONICLE	bioplay2	BIONICLE - Sony PS2
712	Video Game / BIONICLE	14682	BIONICLE - Nintendo Gamecube
712	Video Game / BIONICLE	bioxbox	BIONICLE - Microsoft Xbox
1111	Clothing Accessories / Belville	42498	Hair Clip, Belville Butterfly (Undetermined Type)
334	Key Chain / Star Wars	4202665	C-3PO Key Chain with LEGO Logo on Back
334	Key Chain	KC029	2 x 4 Brick - Black Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain	KC030	2 x 4 Brick - White Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain	KC031	2 x 4 Brick - Blue Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain / Adventurers / Orient Expedition	KC032	Dr. Kilroy - Gray Suit Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain	KC033	2 x 4 Brick - Green Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain / Adventurers / Orient Expedition	KC034	Maharaja Lallu Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain / Adventurers / Orient Expedition	KC035	Dragon Fortress Guard Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain / Adventurers / Orient Expedition	KC036	Jing Lee the Wanderer Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain / Adventurers	KC037	Johnny Thunder (Brown Jacket) Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain / Adventurers / Orient Expedition	KC038	Sherpa Sangye Dorje Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain / Adventurers	KC039	Lord Sam Sinister, (Orient Expedition) Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain / Studios	KC040	Pippin Reed - Flight Helmet Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain / Racers	KC041	Red Racer Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain / Pirates / Pirates I	KC043	Pirate with Striped Shirt and Red Bandana Key Chain with 2 x 2 Square Lego Logo Tile
334	Key Chain / Town / City / Police	3981	Police Officer Key Chain with 2 x 2 Square Lego Logo Tile
683	Glued Model / LEGOLAND Parks	llrose	Legoland Rose (Glued)
447	School Supplies	calc	Calculator, 4 Bricks Pattern
1113	Office Supplies	notebl	Memo Pad Block - 1 Stud
180	Software / BIONICLE	4158851	BIONICLE Toa Mata CD-ROM
180	Software / BIONICLE	4181617	BIONICLE Bohrok Swarm CD-ROM
333	Card, Game Card / Adventurers / Orient Expedition	4189429pb01	Orient Expedition Game Card, Villain - Jun-Chi
333	Card, Game Card / Adventurers / Orient Expedition	4189429pb02	Orient Expedition Game Card, Hazard - Jun-Chi's Gate
333	Card, Game Card / Adventurers / Orient Expedition	4189429pb03	Orient Expedition Game Card, Item - Pike (Passage of Jun-Chi)
333	Card, Game Card / Adventurers / Orient Expedition	4189434pb01	Orient Expedition Game Card, Item - Musket (China)
333	Card, Game Card / Adventurers / Orient Expedition	4189434pb02	Orient Expedition Game Card, Item - Quadrant / Sextant (China)
333	Card, Game Card / Adventurers / Orient Expedition	4189434pb03	Orient Expedition Game Card, Hazard - Emperor's Ship
997	Card	phonecard1	Phone Card, German, 6DM with folder, Lego Einstein pattern
241	Pen / LEGOLAND Parks	LLCApnbg	Bulk Pen Bead Bag from Legoland, California
180	Software / BIONICLE	molpre	BIONICLE Mask of Light Full Trailer Preview CD-ROM
180	Software / Studios	mmxp	Movie Maker for Microsoft Windows XP CD-Rom
180	Software / Studios	4143421	Movie Maker for Microsoft Windows 98 CD-ROM
399	Storage / LEGO Brand Store	4200692	Pick-A-Brick Cup Canister Large (1 Liter)
399	Storage / LEGO Brand Store	4200693	Pick-A-Brick Cup Lid
334	Key Chain / Building Set with People	KC044	Homemaker Figure / Maxifigure Key Chain, Female
160	Sticker Sheet / LEGOLAND Parks	Gstk070	Sticker Sheet, Legoland Deutschland 1
472	Card, Postcard / Star Wars / Star Wars Episode 4/5/6	927527	Postcard - Star Wars Set 7140 / 7142 X-wing Fighter
472	Card, Postcard / Star Wars / Star Wars Episode 1	928178	Postcard - Star Wars Set 7151 Sith Infiltrator
472	Card, Postcard	16598g	Postcard - Imagination Center Orlando - Multi-Shots
472	Card, Postcard	16599	Postcard - Imagination Center Orlando - Sea Serpent
472	Card, Postcard	16601	Postcard - Imagination Center Orlando - Building Outside
175	Food & Drink	47073	Drink Bottle Canister Bottom
175	Food & Drink	47074	Drink Bottle Canister Top
